0.00000000000000e+00 2.92565848384583e+01 6.36993582632696e+02 3.03234182370218e+03 9.28715814945316e+03 2.24115664327479e+04 4.64249369200130e+04 8.64132829313630e+04 1.48577609061605e+05 2.40275707183827e+05 3.70058975660248e+05 5.47705326257371e+05 
4.00000000000000e+00 7.12300380791376e+01 1.17037794423413e+03 4.76829921130703e+03 1.33157221688414e+04 3.02310484358990e+04 5.99670307083511e+04 1.08064229441085e+05 1.81196405561326e+05 2.87210067876358e+05 4.35159533512450e+05 6.35338423968375e+05 
-1.00000000000000e+00 1.81567587979981e+01 5.06595459985572e+02 2.58022303387839e+03 8.19215462705396e+03 2.02230037559728e+04 4.25539611143452e+04 8.01256790191703e+04 1.38987677939242e+05 2.26340929489603e+05 3.50575283165488e+05 5.21302856342691e+05 
