3.75, 3.85, 3.95, 4., 4.05, 4.15, 4.25
0.024601543383850115, 0.022725132925125884, 0.021026148110186826, 0.020238095259103153, 0.019488370824077138, 0.018096322648853202, 0.01683541567060004
0.17940293099325522, 0.169168813337236, 0.1594392754192624, 0.15476190399009565, 0.15020819859089274, 0.14146717534192488, 0.13320574740431015
0.4097492889177241, 0.3934732560183252, 0.3777710263667026, 0.37012988160637994, 0.3626257740945492, 0.3480197801898506, 0.33393491742631587
0.6532088061421065, 0.628795713221108, 0.6053867569410654, 0.5940503783909196, 0.5829544325674354, 0.5614680808180418, 0.540894923581015
0.9483204765519676, 0.912647504358435, 0.8784774030330816, 0.8619436081211221, 0.8457701321364303, 0.8144810963019085, 0.7845622424747003
1.3032930754734755, 1.2537031555240425, 1.206221665662982, 1.1832548893663026, 1.160794234015459, 1.1173582394704498, 1.0758472410525415
1.7203220987712078, 1.654226244033504, 1.590954105722826, 1.5603544712983213, 1.530432664006637, 1.4725804649764462, 1.4173067435476627
2.2002420262197164, 2.1150734672986213, 2.033552788797006, 1.9941317326508836, 1.9555865141736186, 1.8810678746562726, 1.809888795567938
2.7434445472367317, 2.6366446591993467, 2.534427716532229, 2.485000908235447, 2.436674791457722, 2.3432551778656827, 2.2540249072283722
3.350116486901653, 3.2191316522619875, 3.0937733605495907, 3.0331599445639443, 2.9738977495594, 2.8593425696648915, 2.749933261724568
4.020368660818333, 3.862647392109864, 3.711706360131846, 3.6387254535712428, 3.567372994046694, 3.4294525385750645, 3.297733444107706
